model,elements,mean_moving_accuracy,std_moving_accuracy,source
HTM,3137,0.3138613861386139,0.07488840830633933,Cui et al. [58] processed result
HTM,3146,0.3128712871287129,0.07451440682070012,Cui et al. [58] processed result
HTM,3155,0.30891089108910896,0.07406575924461405,Cui et al. [58] processed result
HTM,3164,0.305940594059406,0.07173265618487112,Cui et al. [58] processed result
HTM,3173,0.304950495049505,0.06984234490514217,Cui et al. [58] processed result
HTM,3181,0.304950495049505,0.06842436650760791,Cui et al. [58] processed result
HTM,3189,0.31089108910891095,0.06615165579600026,Cui et al. [58] processed result
HTM,3198,0.31188118811881194,0.06601072594369618,Cui et al. [58] processed result
HTM,3206,0.3188118811881189,0.06564587902673576,Cui et al. [58] processed result
HTM,3215,0.32079207920792085,0.06732673267326732,Cui et al. [58] processed result
HTM,3223,0.3217821782178218,0.06660209924293915,Cui et al. [58] processed result
HTM,3232,0.3217821782178218,0.06820194098730503,Cui et al. [58] processed result
HTM,3240,0.3237623762376238,0.06903056639031033,Cui et al. [58] processed result
HTM,3249,0.32574257425742575,0.07090795750413416,Cui et al. [58] processed result
HTM,3257,0.32772277227722774,0.06965260331469923,Cui et al. [58] processed result
HTM,3266,0.3227722772277228,0.06890975303487253,Cui et al. [58] processed result
HTM,3275,0.3207920792079208,0.06615165579600026,Cui et al. [58] processed result
HTM,3284,0.3178217821782178,0.0649930432961438,Cui et al. [58] processed result
HTM,3292,0.3138613861386139,0.06730488871032611,Cui et al. [58] processed result
HTM,3300,0.31584158415841584,0.06514369960236031,Cui et al. [58] processed result
HTM,3308,0.3237623762376238,0.06612942368117443,Cui et al. [58] processed result
HTM,3317,0.3207920792079208,0.06644737321014858,Cui et al. [58] processed result
HTM,3326,0.31584158415841584,0.06529400829226752,Cui et al. [58] processed result
HTM,3334,0.3207920792079208,0.06122623696530814,Cui et al. [58] processed result
HTM,3343,0.3198019801980198,0.06088102629561667,Cui et al. [58] processed result
HTM,3351,0.32673267326732675,0.05790174858302355,Cui et al. [58] processed result
HTM,3360,0.32574257425742575,0.05695436442879071,Cui et al. [58] processed result
HTM,3369,0.32475247524752476,0.05614830447032801,Cui et al. [58] processed result
HTM,3377,0.32574257425742575,0.057126224700006556,Cui et al. [58] processed result
HTM,3385,0.33069306930693065,0.05586826130560748,Cui et al. [58] processed result
HTM,3394,0.32970297029702966,0.055312783063221474,Cui et al. [58] processed result
HTM,3402,0.3346534653465346,0.05254059073830337,Cui et al. [58] processed result
HTM,3411,0.3346534653465346,0.05197784058774926,Cui et al. [58] processed result
HTM,3420,0.32871287128712867,0.05509080294353884,Cui et al. [58] processed result
HTM,3428,0.3267326732673267,0.05548089396483921,Cui et al. [58] processed result
HTM,3437,0.3237623762376237,0.054238993761593426,Cui et al. [58] processed result
HTM,3445,0.3247524752475247,0.05473376222211983,Cui et al. [58] processed result
HTM,3454,0.3257425742574257,0.05797788503745487,Cui et al. [58] processed result
HTM,3462,0.33168316831683164,0.05726334154820299,Cui et al. [58] processed result
HTM,3471,0.3336633663366336,0.057057542709797675,Cui et al. [58] processed result
HTM,3479,0.3366336633663366,0.0594059405940594,Cui et al. [58] processed result
HTM,3488,0.3366336633663366,0.058742166234421085,Cui et al. [58] processed result
HTM,3496,0.34059405940594056,0.05604345226964318,Cui et al. [58] processed result
HTM,3504,0.3485148514851485,0.05544554455445544,Cui et al. [58] processed result
HTM,3512,0.35148514851485146,0.05409421140454548,Cui et al. [58] processed result
HTM,3521,0.3495049504950495,0.052213056924495876,Cui et al. [58] processed result
HTM,3530,0.34257425742574255,0.05372142560891302,Cui et al. [58] processed result
HTM,3539,0.3386138613861386,0.05102613357118861,Cui et al. [58] processed result
HTM,3548,0.3366336633663366,0.05009548768583571,Cui et al. [58] processed result
HTM,3556,0.34257425742574255,0.049346280373770736,Cui et al. [58] processed result
HTM,3565,0.34257425742574255,0.04793551856202061,Cui et al. [58] processed result
HTM,3573,0.3465346534653465,0.045802112895922294,Cui et al. [58] processed result
HTM,3582,0.3455445544554455,0.046744838154902484,Cui et al. [58] processed result
HTM,3590,0.3485148514851485,0.047853647420176525,Cui et al. [58] processed result
HTM,3598,0.3534653465346534,0.04769976027899369,Cui et al. [58] processed result
HTM,3607,0.35247524752475246,0.04773057739878793,Cui et al. [58] processed result
HTM,3615,0.35841584158415835,0.04805806376044198,Cui et al. [58] processed result
HTM,3624,0.35742574257425735,0.04716239748045369,Cui et al. [58] processed result
HTM,3632,0.35940594059405934,0.046450313290059025,Cui et al. [58] processed result
HTM,3641,0.3623762376237623,0.04752475247524754,Cui et al. [58] processed result
HTM,3649,0.3613861386138614,0.04794574262496338,Cui et al. [58] processed result
HTM,3658,0.3584158415841584,0.04805806376044198,Cui et al. [58] processed result
HTM,3666,0.3653465346534653,0.04695408198566091,Cui et al. [58] processed result
HTM,3674,0.36336633663366336,0.05088184220803802,Cui et al. [58] processed result
HTM,3683,0.3564356435643564,0.049504950495049514,Cui et al. [58] processed result
HTM,3692,0.35445544554455444,0.048464309903051166,Cui et al. [58] processed result
HTM,3700,0.35346534653465345,0.04990924024209331,Cui et al. [58] processed result
HTM,3708,0.35346534653465345,0.04990924024209331,Cui et al. [58] processed result
HTM,3716,0.3613861386138614,0.04935621220045354,Cui et al. [58] processed result
HTM,3724,0.35544554455445543,0.05076611383482879,Cui et al. [58] processed result
HTM,3733,0.35247524752475246,0.050134609509592726,Cui et al. [58] processed result
HTM,3742,0.35148514851485146,0.04935621220045354,Cui et al. [58] processed result
HTM,3751,0.35148514851485146,0.04935621220045354,Cui et al. [58] processed result
HTM,3759,0.35148514851485146,0.04935621220045354,Cui et al. [58] processed result
HTM,3767,0.3584158415841584,0.04846430990305115,Cui et al. [58] processed result
HTM,3775,0.36435643564356435,0.05025179223940404,Cui et al. [58] processed result
HTM,3784,0.36435643564356435,0.05025179223940404,Cui et al. [58] processed result
HTM,3793,0.36534653465346534,0.05153272744424993,Cui et al. [58] processed result
HTM,3802,0.36435643564356435,0.05309737694175019,Cui et al. [58] processed result
HTM,3810,0.3712871287128713,0.05243787198758559,Cui et al. [58] processed result
HTM,3819,0.37524752475247525,0.05266172731474139,Cui et al. [58] processed result
HTM,3828,0.37425742574257426,0.05272683942849247,Cui et al. [58] processed result
HTM,3836,0.38118811881188114,0.05281043704195877,Cui et al. [58] processed result
HTM,3844,0.3792079207920792,0.05566611008661623,Cui et al. [58] processed result
HTM,3853,0.37524752475247525,0.05449143725076046,Cui et al. [58] processed result
HTM,3861,0.3831683168316831,0.054599270015692036,Cui et al. [58] processed result
HTM,3870,0.3831683168316831,0.055841935256251786,Cui et al. [58] processed result
HTM,3878,0.38415841584158417,0.05684237661151415,Cui et al. [58] processed result
HTM,3886,0.38712871287128714,0.05591211050889307,Cui et al. [58] processed result
HTM,3895,0.3900990099009901,0.055692519249208844,Cui et al. [58] processed result
HTM,3903,0.3920792079207921,0.055868261305607465,Cui et al. [58] processed result
HTM,3912,0.3920792079207921,0.055868261305607465,Cui et al. [58] processed result
HTM,3920,0.39603960396039606,0.05565730424774336,Cui et al. [58] processed result
HTM,3929,0.399009900990099,0.056017208553725294,Cui et al. [58] processed result
HTM,3938,0.398019801980198,0.05597344168357453,Cui et al. [58] processed result
HTM,3947,0.3930693069306931,0.056539768456511826,Cui et al. [58] processed result
HTM,3956,0.38415841584158417,0.056322624369615416,Cui et al. [58] processed result
HTM,3965,0.3792079207920792,0.05774068638345874,Cui et al. [58] processed result
HTM,3974,0.3821782178217822,0.05910816458059129,Cui et al. [58] processed result
HTM,3982,0.38415841584158417,0.05870878051633106,Cui et al. [58] processed result
HTM,3991,0.3831683168316832,0.05584193525625178,Cui et al. [58] processed result
HTM,4000,0.37722772277227723,0.056609078649199236,Cui et al. [58] processed result
HTM,4008,0.3831683168316832,0.05722909313512248,Cui et al. [58] processed result
HTM,4016,0.38514851485148516,0.056781983995800665,Cui et al. [58] processed result
HTM,4024,0.395049504950495,0.056781983995800665,Cui et al. [58] processed result
HTM,4032,0.397029702970297,0.05660907864919923,Cui et al. [58] processed result
HTM,4040,0.400990099009901,0.056574434166976835,Cui et al. [58] processed result
HTM,4049,0.3940594059405941,0.0564964064066816,Cui et al. [58] processed result
HTM,4058,0.396039603960396,0.057732196978666335,Cui et al. [58] processed result
HTM,4066,0.397029702970297,0.0574684034096295,Cui et al. [58] processed result
HTM,4074,0.397029702970297,0.0574684034096295,Cui et al. [58] processed result
HTM,4082,0.401980198019802,0.06249399539825545,Cui et al. [58] processed result
HTM,4091,0.401980198019802,0.0635825519128805,Cui et al. [58] processed result
HTM,4100,0.403960396039604,0.0684243665076079,Cui et al. [58] processed result
HTM,4109,0.40594059405940597,0.07112192077650682,Cui et al. [58] processed result
HTM,4117,0.4118811881188119,0.06933521346539247,Cui et al. [58] processed result
HTM,4126,0.4138613861386139,0.06885282633946023,Cui et al. [58] processed result
HTM,4135,0.4138613861386139,0.06885282633946023,Cui et al. [58] processed result
HTM,4144,0.41782178217821786,0.07150681221888233,Cui et al. [58] processed result
HTM,4153,0.41782178217821786,0.0713695892710499,Cui et al. [58] processed result
HTM,4161,0.41683168316831687,0.07295222582094513,Cui et al. [58] processed result
HTM,4169,0.40792079207920795,0.07273016899883945,Cui et al. [58] processed result
HTM,4178,0.40990099009900993,0.07451440682070012,Cui et al. [58] processed result
HTM,4187,0.4138613861386139,0.0774305536475927,Cui et al. [58] processed result
HTM,4195,0.4128712871287129,0.07946122862270617,Cui et al. [58] processed result
HTM,4203,0.41881188118811874,0.080442117215642,Cui et al. [58] processed result
HTM,4212,0.41683168316831676,0.08241645058081885,Cui et al. [58] processed result
HTM,4221,0.4158415841584159,0.08283762638951245,Cui et al. [58] processed result
HTM,4229,0.4217821782178218,0.08542437469355642,Cui et al. [58] processed result
HTM,4238,0.41782178217821786,0.08797964313474481,Cui et al. [58] processed result
HTM,4246,0.41782178217821786,0.08797964313474481,Cui et al. [58] processed result
HTM,4254,0.41881188118811885,0.08756080974049708,Cui et al. [58] processed result
HTM,4263,0.4138613861386139,0.08572222107688461,Cui et al. [58] processed result
HTM,4271,0.41980198019801984,0.0854243746935564,Cui et al. [58] processed result
HTM,4280,0.4227722772277228,0.08699922871767794,Cui et al. [58] processed result
HTM,4288,0.4217821782178218,0.08802420107284306,Cui et al. [58] processed result
HTM,4296,0.42871287128712876,0.08834102585621528,Cui et al. [58] processed result
HTM,4305,0.4326732673267327,0.09160957634970619,Cui et al. [58] processed result
HTM,4314,0.43069306930693074,0.09163097545683052,Cui et al. [58] processed result
HTM,4322,0.43069306930693074,0.09087900866676149,Cui et al. [58] processed result
HTM,4331,0.42970297029702975,0.09151857432309975,Cui et al. [58] processed result
HTM,4339,0.4326732673267327,0.0937253055409019,Cui et al. [58] processed result
HTM,4348,0.4376237623762377,0.09617730253133377,Cui et al. [58] processed result
HTM,4356,0.43960396039603966,0.09509075012707302,Cui et al. [58] processed result
HTM,4365,0.4356435643564357,0.09690839052072994,Cui et al. [58] processed result
HTM,4374,0.43861386138613867,0.09691344823793914,Cui et al. [58] processed result
HTM,4383,0.4435643564356436,0.10026921901918545,Cui et al. [58] processed result
HTM,4392,0.4435643564356436,0.10026921901918545,Cui et al. [58] processed result
HTM,4401,0.45049504950495056,0.10109196958743631,Cui et al. [58] processed result
HTM,4409,0.45247524752475254,0.10048895265122774,Cui et al. [58] processed result
HTM,4417,0.4465346534653466,0.09935089793996975,Cui et al. [58] processed result
HTM,4426,0.45346534653465354,0.10026921901918544,Cui et al. [58] processed result
HTM,4435,0.44950495049504957,0.09692861980610232,Cui et al. [58] processed result
HTM,4444,0.4544554455445545,0.09624353157924947,Cui et al. [58] processed result
HTM,4452,0.4574257425742574,0.09515258437016998,Cui et al. [58] processed result
HTM,4460,0.45841584158415827,0.09466195744663566,Cui et al. [58] processed result
HTM,4469,0.45841584158415827,0.09960710976655957,Cui et al. [58] processed result
HTM,4477,0.4574257425742574,0.10172514486369363,Cui et al. [58] processed result
HTM,4485,0.4633663366336632,0.1034452109830414,Cui et al. [58] processed result
HTM,4494,0.4633663366336632,0.10466990325863375,Cui et al. [58] processed result
HTM,4502,0.4683168316831682,0.10506718713457278,Cui et al. [58] processed result
HTM,4511,0.4673267326732672,0.10162873204242644,Cui et al. [58] processed result
HTM,4520,0.4663366336633662,0.10198019801980197,Cui et al. [58] processed result
HTM,4529,0.45940594059405937,0.10319852848154758,Cui et al. [58] processed result
HTM,4537,0.4554455445544554,0.10048407490190314,Cui et al. [58] processed result
HTM,4545,0.4633663366336632,0.10316052497133549,Cui et al. [58] processed result
HTM,4553,0.47029702970297016,0.10272724551873035,Cui et al. [58] processed result
HTM,4562,0.47326732673267313,0.10162873204242646,Cui et al. [58] processed result
HTM,4570,0.47227722772277214,0.10346889946052862,Cui et al. [58] processed result
HTM,4579,0.47029702970297016,0.10433689485826121,Cui et al. [58] processed result
HTM,4588,0.4782178217821781,0.10534672076213741,Cui et al. [58] processed result
HTM,4597,0.48415841584158403,0.10388493253557415,Cui et al. [58] processed result
HTM,4606,0.489108910891089,0.10665531096629886,Cui et al. [58] processed result
HTM,4614,0.4960396039603959,0.10957940641007952,Cui et al. [58] processed result
HTM,4623,0.49009900990099,0.11107216474790658,Cui et al. [58] processed result
HTM,4631,0.489108910891089,0.11212188251003619,Cui et al. [58] processed result
HTM,4639,0.49207920792079196,0.11167070360889396,Cui et al. [58] processed result
HTM,4647,0.49504950495049493,0.10882084486363633,Cui et al. [58] processed result
HTM,4656,0.4970297029702969,0.1120869045392864,Cui et al. [58] processed result
HTM,4665,0.4999999999999999,0.11725464635967339,Cui et al. [58] processed result
HTM,4674,0.49306930693069295,0.11780097994246216,Cui et al. [58] processed result
HTM,4682,0.4960396039603959,0.11868392449665645,Cui et al. [58] processed result
HTM,4691,0.4990099009900989,0.12264445597783782,Cui et al. [58] processed result
HTM,4700,0.49504950495049493,0.12570748711369412,Cui et al. [58] processed result
HTM,4708,0.4970297029702969,0.1266243348811736,Cui et al. [58] processed result
HTM,4717,0.4990099009900989,0.12781100644043505,Cui et al. [58] processed result
HTM,4726,0.49207920792079196,0.13083175959488677,Cui et al. [58] processed result
