diagnostic_label,sentence_index,phase,step,selection,selected_event_count,distinct_creation_transitions,maximum_same_origin_events,provenance_coherent_fraction,branch_entropy,source_coherence,minimum_source_jaccard,matches_historical_winner_set,raw_predicted_columns,burst_columns,burst_cells,active_cells_after_observe,winners_after_observe,beam_width,lambda_coherence,lambda_support,decoded_correct,expected_word_present,propagated_columns
nonpaper diagnostic,23,suffix,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,10,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,23,suffix,4,coherent-beam,6,1,6,0.6,0.0,0.7857142857142858,0.35714285714285715,False,7,,,,,8,1.0,0.0,True,True,6
nonpaper diagnostic,24,cue,1,coherent-beam,2,1,2,0.2,0.0,0.5263157894736842,0.5263157894736842,False,60,8,75,82,10,,,,,,
nonpaper diagnostic,24,cue,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,34,0,0,10,10,,,,,,
nonpaper diagnostic,24,cue,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,24,cue,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,24,cue,5,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,24,suffix,1,coherent-beam,10,3,8,0.8,0.5816718657178868,0.6557627929220469,0.0,False,30,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,24,suffix,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,24,suffix,3,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,7,,,,,8,1.0,0.0,True,True,7
nonpaper diagnostic,24,suffix,4,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,False,False,8
nonpaper diagnostic,25,cue,1,coherent-beam,8,2,7,0.7,0.5435644431995964,0.5004069080747847,0.0,False,34,2,18,28,10,,,,,,
nonpaper diagnostic,25,cue,2,coherent-beam,6,3,4,0.4,0.7896900821428474,0.27966258747687117,0.0,False,64,4,36,46,10,,,,,,
nonpaper diagnostic,25,cue,3,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,6,4,40,46,10,,,,,,
nonpaper diagnostic,25,cue,4,coherent-beam,3,1,3,0.3,0.0,1.0,1.0,False,92,7,64,73,10,,,,,,
nonpaper diagnostic,25,cue,5,coherent-beam,4,1,4,0.4,0.0,1.0,1.0,False,75,6,54,64,10,,,,,,
nonpaper diagnostic,25,suffix,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,11,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,25,suffix,2,coherent-beam,9,3,6,0.6,0.7725068857142601,0.29174407209742614,0.037383177570093455,False,21,,,,,8,1.0,0.0,False,True,9
nonpaper diagnostic,25,suffix,3,coherent-beam,10,4,5,0.5,0.8427376486136672,1.0,1.0,False,53,,,,,8,1.0,0.0,False,False,10
nonpaper diagnostic,26,cue,1,coherent-beam,6,2,5,0.5,0.6500224216483541,0.7037037037037037,0.1111111111111111,False,66,4,36,46,10,,,,,,
nonpaper diagnostic,26,cue,2,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,23,1,9,19,10,,,,,,
nonpaper diagnostic,26,cue,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,11,0,0,10,10,,,,,,
nonpaper diagnostic,26,cue,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,26,cue,5,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,26,suffix,1,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,26,suffix,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,26,suffix,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,26,suffix,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,False,False,9
nonpaper diagnostic,27,cue,1,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,59,3,27,37,10,,,,,,
nonpaper diagnostic,27,cue,2,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,27,4,36,46,10,,,,,,
nonpaper diagnostic,27,cue,3,coherent-beam,3,2,2,0.2,0.9182958340544894,0.2176738141650422,0.05263157894736842,False,85,7,63,73,10,,,,,,
nonpaper diagnostic,27,cue,4,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,52,2,18,28,10,,,,,,
nonpaper diagnostic,27,cue,5,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,20,2,18,28,10,,,,,,
nonpaper diagnostic,27,suffix,1,coherent-beam,10,1,10,1.0,0.0,0.7333333333333333,0.5,True,24,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,27,suffix,2,coherent-beam,10,2,8,0.8,0.7219280948873623,1.0,1.0,False,19,,,,,8,1.0,0.0,False,True,10
nonpaper diagnostic,27,suffix,3,coherent-beam,10,2,9,0.9,0.46899559358928117,0.8540540540540541,0.2702702702702703,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,28,cue,1,coherent-beam,1,1,1,0.1,0.0,0.0,0.0,False,60,9,82,91,10,,,,,,
nonpaper diagnostic,28,cue,2,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,28,1,9,19,10,,,,,,
nonpaper diagnostic,28,cue,3,coherent-beam,9,2,8,0.8,0.5032583347756457,0.8888888888888888,0.5,False,11,1,10,19,10,,,,,,
nonpaper diagnostic,28,cue,4,coherent-beam,8,1,8,0.8,0.0,0.8392857142857143,0.35714285714285715,False,9,2,19,28,10,,,,,,
nonpaper diagnostic,28,cue,5,coherent-beam,10,2,9,0.9,0.46899559358928117,0.8,0.0,False,27,0,0,10,10,,,,,,
nonpaper diagnostic,28,suffix,1,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,6,,,,,8,1.0,0.0,True,True,6
nonpaper diagnostic,28,suffix,2,coherent-beam,9,4,5,0.5,0.8288713632524444,0.509892752469018,0.05063291139240506,False,18,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,28,suffix,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,False,False,9
nonpaper diagnostic,28,suffix,4,coherent-beam,7,1,7,0.7,0.0,0.8095238095238095,0.6666666666666666,False,7,,,,,8,1.0,0.0,False,False,7
nonpaper diagnostic,29,cue,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,17,1,9,19,10,,,,,,
nonpaper diagnostic,29,cue,2,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,24,4,39,46,10,,,,,,
nonpaper diagnostic,29,cue,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,20,1,9,19,10,,,,,,
nonpaper diagnostic,29,cue,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,29,cue,5,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,9,4,39,46,10,,,,,,
nonpaper diagnostic,29,suffix,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,29,suffix,2,coherent-beam,8,2,6,0.6,0.8112781244591328,0.5969129849742094,0.07,False,17,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,29,suffix,3,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,False,False,8
nonpaper diagnostic,30,cue,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,40,1,9,19,10,,,,,,
nonpaper diagnostic,30,cue,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,13,0,0,10,10,,,,,,
nonpaper diagnostic,30,cue,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,30,cue,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,30,cue,5,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,30,suffix,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,12,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,30,suffix,2,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,30,suffix,3,coherent-beam,8,1,8,0.8,0.0,0.881578947368421,0.5263157894736842,False,8,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,30,suffix,4,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,False,False,8
nonpaper diagnostic,31,cue,1,coherent-beam,3,2,2,0.2,0.9182958340544894,0.6842105263157894,0.5263157894736842,False,60,7,66,73,10,,,,,,
nonpaper diagnostic,31,cue,2,coherent-beam,7,1,7,0.7,0.0,0.8646616541353384,0.5263157894736842,False,8,3,30,37,10,,,,,,
nonpaper diagnostic,31,cue,3,coherent-beam,1,1,1,0.1,0.0,0.0,0.0,False,70,9,83,91,10,,,,,,
nonpaper diagnostic,31,cue,4,coherent-beam,9,2,8,0.8,0.5032583347756457,0.7777777777777778,0.0,False,42,1,9,19,10,,,,,,
nonpaper diagnostic,31,cue,5,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,7,3,30,37,10,,,,,,
nonpaper diagnostic,31,suffix,1,coherent-beam,10,6,5,0.5,0.8359750080865052,0.20252030742921867,0.022222222222222223,False,72,,,,,8,1.0,0.0,False,False,10
nonpaper diagnostic,31,suffix,2,coherent-beam,10,4,4,0.4,0.9232196723355078,1.0,1.0,False,48,,,,,8,1.0,0.0,False,False,10
nonpaper diagnostic,32,cue,1,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,34,2,18,28,10,,,,,,
nonpaper diagnostic,32,cue,2,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,24,3,29,37,10,,,,,,
nonpaper diagnostic,32,cue,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,32,cue,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,32,cue,5,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,2,20,28,10,,,,,,
nonpaper diagnostic,32,suffix,1,coherent-beam,10,4,4,0.4,0.8609640474436813,0.294899053105359,0.07142857142857142,False,54,,,,,8,1.0,0.0,False,False,10
nonpaper diagnostic,32,suffix,2,coherent-beam,10,5,4,0.4,0.881353453268883,1.0,1.0,False,37,,,,,8,1.0,0.0,False,False,10
nonpaper diagnostic,33,cue,1,coherent-beam,5,1,5,0.5,0.0,1.0,1.0,False,77,5,45,55,10,,,,,,
nonpaper diagnostic,33,cue,2,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,43,2,19,28,10,,,,,,
nonpaper diagnostic,33,cue,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,21,0,0,10,10,,,,,,
nonpaper diagnostic,33,cue,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,33,cue,5,coherent-beam,7,2,6,0.6,0.5916727785823274,0.6015037593984962,0.0,False,27,3,28,37,10,,,,,,
nonpaper diagnostic,33,suffix,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,10,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,33,suffix,2,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,33,suffix,3,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,33,suffix,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,34,cue,1,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,11,0,0,10,10,,,,,,
nonpaper diagnostic,34,cue,2,coherent-beam,5,2,4,0.4,0.7219280948873623,0.726068376068376,0.5,False,44,5,49,55,10,,,,,,
nonpaper diagnostic,34,cue,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,40,1,9,19,10,,,,,,
nonpaper diagnostic,34,cue,4,coherent-beam,1,1,1,0.1,0.0,0.0,0.0,False,1,9,90,91,10,,,,,,
nonpaper diagnostic,34,cue,5,coherent-beam,4,2,3,0.3,0.8112781244591328,0.13910281176935027,0.0,False,96,6,54,64,10,,,,,,
nonpaper diagnostic,34,suffix,1,coherent-beam,10,3,5,0.5,0.8586727110732549,1.0,1.0,False,89,,,,,8,1.0,0.0,False,False,10
nonpaper diagnostic,34,suffix,2,coherent-beam,6,2,5,0.5,0.6500224216483541,0.8421052631578948,0.5263157894736842,False,6,,,,,8,1.0,0.0,False,False,6
nonpaper diagnostic,35,cue,1,coherent-beam,3,1,3,0.3,0.0,1.0,1.0,False,79,7,63,73,10,,,,,,
nonpaper diagnostic,35,cue,2,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,18,1,10,19,10,,,,,,
nonpaper diagnostic,35,cue,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,14,1,10,19,10,,,,,,
nonpaper diagnostic,35,cue,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,12,1,10,19,10,,,,,,
nonpaper diagnostic,35,cue,5,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,26,1,9,19,10,,,,,,
nonpaper diagnostic,35,suffix,1,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,True,True,7
nonpaper diagnostic,35,suffix,2,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,35,suffix,3,coherent-beam,9,4,4,0.4,0.8763576394898523,0.2574535858842941,0.09090909090909091,False,25,,,,,8,1.0,0.0,False,False,9
nonpaper diagnostic,35,suffix,4,coherent-beam,9,2,6,0.6,0.9182958340544894,0.5,0.0,False,9,,,,,8,1.0,0.0,False,False,9
nonpaper diagnostic,36,cue,1,coherent-beam,4,1,4,0.4,0.0,1.0,1.0,False,77,6,55,64,10,,,,,,
nonpaper diagnostic,36,cue,2,coherent-beam,8,2,7,0.7,0.5435644431995964,0.75,0.0,False,49,2,19,28,10,,,,,,
nonpaper diagnostic,36,cue,3,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,24,3,28,37,10,,,,,,
nonpaper diagnostic,36,cue,4,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,15,3,29,37,10,,,,,,
nonpaper diagnostic,36,cue,5,coherent-beam,6,4,2,0.2,0.9591479170272448,0.21473480220116048,0.0,False,79,4,36,46,10,,,,,,
nonpaper diagnostic,36,suffix,1,coherent-beam,10,2,7,0.7,0.8812908992306927,0.8666666666666667,0.625,False,26,,,,,8,1.0,0.0,False,True,10
nonpaper diagnostic,36,suffix,2,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,7,,,,,8,1.0,0.0,True,True,7
nonpaper diagnostic,36,suffix,3,coherent-beam,10,4,7,0.7,0.6783898247235197,0.7278939686380702,0.3333333333333333,True,10,,,,,8,1.0,0.0,False,False,10
nonpaper diagnostic,36,suffix,4,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,7,,,,,8,1.0,0.0,False,False,7
nonpaper diagnostic,37,cue,1,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,59,3,27,37,10,,,,,,
nonpaper diagnostic,37,cue,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,37,cue,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,11,0,0,10,10,,,,,,
nonpaper diagnostic,37,cue,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,37,cue,5,coherent-beam,8,1,8,0.8,0.0,0.8095238095238095,0.5555555555555556,False,8,2,20,28,10,,,,,,
nonpaper diagnostic,37,suffix,1,coherent-beam,10,4,4,0.4,0.9232196723355078,0.2877244583124053,0.05,False,67,,,,,8,1.0,0.0,False,False,10
nonpaper diagnostic,37,suffix,2,coherent-beam,10,3,8,0.8,0.5816718657178868,0.6333333333333333,0.0,False,24,,,,,8,1.0,0.0,False,False,10
nonpaper diagnostic,37,suffix,3,coherent-beam,10,2,5,0.5,1.0,1.0,1.0,False,19,,,,,8,1.0,0.0,False,False,10
nonpaper diagnostic,37,suffix,4,coherent-beam,8,3,6,0.6,0.6695919455357792,0.7087111680830525,0.18518518518518517,False,13,,,,,8,1.0,0.0,False,False,8
nonpaper diagnostic,38,cue,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,30,1,10,19,10,,,,,,
nonpaper diagnostic,38,cue,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,38,cue,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,38,cue,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,38,cue,5,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,38,suffix,1,coherent-beam,10,2,9,0.9,0.46899559358928117,0.8273972602739726,0.136986301369863,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,38,suffix,2,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,38,suffix,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,38,suffix,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,39,cue,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,16,1,9,19,10,,,,,,
nonpaper diagnostic,39,cue,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,39,cue,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,39,cue,4,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,2,20,28,10,,,,,,
nonpaper diagnostic,39,cue,5,coherent-beam,5,1,5,0.5,0.0,0.8352941176470589,0.5882352941176471,False,58,5,48,55,10,,,,,,
nonpaper diagnostic,39,suffix,1,coherent-beam,10,5,3,0.3,0.9674887648835618,0.16334568789036533,0.0,False,39,,,,,8,1.0,0.0,False,True,10
nonpaper diagnostic,39,suffix,2,coherent-beam,1,1,1,0.1,0.0,0.0,0.0,False,1,,,,,8,1.0,0.0,False,False,1
nonpaper diagnostic,40,cue,1,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,29,1,9,19,10,,,,,,
nonpaper diagnostic,40,cue,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,40,cue,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,40,cue,4,coherent-beam,8,2,7,0.7,0.5435644431995964,0.888888888888889,0.5555555555555556,False,27,2,19,28,10,,,,,,
nonpaper diagnostic,40,cue,5,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,11,0,0,10,10,,,,,,
nonpaper diagnostic,40,suffix,1,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,40,suffix,2,coherent-beam,10,1,10,1.0,0.0,0.807843137254902,0.5882352941176471,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,40,suffix,3,coherent-beam,10,2,7,0.7,0.8812908992306927,1.0,1.0,False,18,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,40,suffix,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,False,True,9
nonpaper diagnostic,41,cue,1,coherent-beam,6,2,5,0.5,0.6500224216483541,0.6842105263157895,0.05263157894736842,False,77,4,36,46,10,,,,,,
nonpaper diagnostic,41,cue,2,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,24,1,9,19,10,,,,,,
nonpaper diagnostic,41,cue,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,41,cue,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,41,cue,5,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,19,0,0,10,10,,,,,,
nonpaper diagnostic,41,suffix,1,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,41,suffix,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,41,suffix,3,coherent-beam,8,1,8,0.8,0.0,0.8235294117647058,0.5882352941176471,False,8,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,41,suffix,4,coherent-beam,8,3,6,0.6,0.6695919455357792,0.6185555843632068,0.18518518518518517,False,8,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,42,cue,1,coherent-beam,3,2,2,0.2,0.9182958340544894,0.6666666666666666,0.5,False,60,7,66,73,10,,,,,,
nonpaper diagnostic,42,cue,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,42,cue,3,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,7,3,30,37,10,,,,,,
nonpaper diagnostic,42,cue,4,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,33,1,10,19,10,,,,,,
nonpaper diagnostic,42,cue,5,coherent-beam,0,0,0,0.0,0.0,0.0,0.0,False,1,10,100,100,10,,,,,,
nonpaper diagnostic,42,suffix,1,coherent-beam,10,3,6,0.6,0.8173454221465101,0.8,0.0,False,37,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,42,suffix,2,coherent-beam,9,3,4,0.4,0.8783471047618534,0.3267027222801511,0.04716981132075472,False,15,,,,,8,1.0,0.0,False,True,9
nonpaper diagnostic,42,suffix,3,coherent-beam,9,3,5,0.5,0.9057125980138371,1.0,1.0,False,33,,,,,8,1.0,0.0,False,False,9
nonpaper diagnostic,42,suffix,4,coherent-beam,6,2,5,0.5,0.6500224216483541,0.8421052631578948,0.5263157894736842,False,6,,,,,8,1.0,0.0,False,False,6
nonpaper diagnostic,43,cue,1,coherent-beam,5,1,5,0.5,0.0,1.0,1.0,False,77,5,45,55,10,,,,,,
nonpaper diagnostic,43,cue,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,23,0,0,10,10,,,,,,
nonpaper diagnostic,43,cue,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,43,cue,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,43,cue,5,coherent-beam,4,1,4,0.4,0.0,1.0,1.0,False,4,6,60,64,10,,,,,,
nonpaper diagnostic,43,suffix,1,coherent-beam,10,5,4,0.4,0.9138646883853215,0.9052631578947369,0.5263157894736842,False,86,,,,,8,1.0,0.0,False,False,10
nonpaper diagnostic,43,suffix,2,coherent-beam,6,2,5,0.5,0.6500224216483541,0.8421052631578948,0.5263157894736842,False,6,,,,,8,1.0,0.0,False,False,6
nonpaper diagnostic,44,cue,1,coherent-beam,4,1,4,0.4,0.0,0.7777777777777778,0.5555555555555556,False,60,6,57,64,10,,,,,,
nonpaper diagnostic,44,cue,2,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,55,2,18,28,10,,,,,,
nonpaper diagnostic,44,cue,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,16,1,9,19,10,,,,,,
nonpaper diagnostic,44,cue,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,44,cue,5,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,44,suffix,1,coherent-beam,10,2,9,0.9,0.46899559358928117,0.9052631578947369,0.5263157894736842,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,44,suffix,2,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,10,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,44,suffix,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,44,suffix,4,coherent-beam,5,1,5,0.5,0.0,1.0,1.0,False,6,,,,,8,1.0,0.0,True,True,5
nonpaper diagnostic,45,cue,1,coherent-beam,3,2,2,0.2,0.9182958340544894,0.3684210526315789,0.05263157894736842,False,60,7,65,73,10,,,,,,
nonpaper diagnostic,45,cue,2,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,14,1,9,19,10,,,,,,
nonpaper diagnostic,45,cue,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,45,cue,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,45,cue,5,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,45,suffix,1,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,45,suffix,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,45,suffix,3,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,True,True,8
nonpaper diagnostic,45,suffix,4,coherent-beam,9,1,9,0.9,0.0,0.4601458075639433,0.23423423423423423,False,14,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,46,cue,1,coherent-beam,9,1,9,0.9,0.0,0.8947368421052632,0.5263157894736842,False,40,1,9,19,10,,,,,,
nonpaper diagnostic,46,cue,2,coherent-beam,10,2,9,0.9,0.46899559358928117,0.8857142857142857,0.42857142857142855,True,17,0,0,10,10,,,,,,
nonpaper diagnostic,46,cue,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,46,cue,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,46,cue,5,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,11,2,19,28,10,,,,,,
nonpaper diagnostic,46,suffix,1,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,11,,,,,8,1.0,0.0,True,True,10
