prediction_index,records_seen,timestamp,anchor_semantics,rolling_window,cumulative_standard_mape,cumulative_repo_metric,cumulative_wape,rolling_standard_mape,rolling_repo_metric,rolling_wape
93,292,2014-07-07 04:30:00,predict_before_observe,100,1.2399782194001605,0.6194485155660249,0.6194485155660249,1.2399782194001605,0.6194485155660249,0.6194485155660249
94,293,2014-07-07 05:00:00,predict_before_observe,25,1.3010952887923322,0.6353324338497894,0.6353324338497894,2.1380694848601904,0.7831830704586363,0.7831830704586363
94,293,2014-07-07 05:00:00,predict_before_observe,50,1.3010952887923322,0.6353324338497894,0.6353324338497894,1.8854786469518516,0.8029674832147254,0.8029674832147254
94,293,2014-07-07 05:00:00,predict_before_observe,100,1.3010952887923322,0.6353324338497894,0.6353324338497894,1.3010952887923322,0.6353324338497894,0.6353324338497894
95,294,2014-07-07 05:30:00,predict_before_observe,25,1.320390034512197,0.6453987389830357,0.6453987389830357,2.243964015958722,0.8424837586870422,0.8424837586870422
95,294,2014-07-07 05:30:00,predict_before_observe,50,1.320390034512197,0.6453987389830357,0.6453987389830357,1.8864715805183152,0.8004601693662929,0.8004601693662929
95,294,2014-07-07 05:30:00,predict_before_observe,100,1.320390034512197,0.6453987389830357,0.6453987389830357,1.320390034512197,0.6453987389830357,0.6453987389830357
96,295,2014-07-07 06:00:00,predict_before_observe,25,1.313998878785142,0.6457727585463902,0.6457727585463902,2.2547212731223674,0.8681964773297244,0.8681964773297244
96,295,2014-07-07 06:00:00,predict_before_observe,50,1.313998878785142,0.6457727585463902,0.6457727585463902,1.8396726705775988,0.785171041777767,0.785171041777767
96,295,2014-07-07 06:00:00,predict_before_observe,100,1.313998878785142,0.6457727585463902,0.6457727585463902,1.313998878785142,0.6457727585463902,0.6457727585463902
97,296,2014-07-07 06:30:00,predict_before_observe,25,1.3137733476645257,0.6522752054092328,0.6522752054092328,2.3019832355162757,0.9448344316496496,0.9448344316496496
97,296,2014-07-07 06:30:00,predict_before_observe,50,1.3137733476645257,0.6522752054092328,0.6522752054092328,1.7632346136193555,0.7728537068082388,0.7728537068082388
97,296,2014-07-07 06:30:00,predict_before_observe,100,1.3137733476645257,0.6522752054092328,0.6522752054092328,1.3137733476645257,0.6522752054092328,0.6522752054092328
98,297,2014-07-07 07:00:00,predict_before_observe,25,1.303954730341067,0.6487105763140167,0.6487105763140167,2.308204823499501,0.9680709411821286,0.9680709411821286
98,297,2014-07-07 07:00:00,predict_before_observe,50,1.303954730341067,0.6487105763140167,0.6487105763140167,1.5914765472081098,0.7225031159501506,0.7225031159501506
98,297,2014-07-07 07:00:00,predict_before_observe,100,1.303954730341067,0.6487105763140167,0.6487105763140167,1.303954730341067,0.6487105763140167,0.6487105763140167
99,298,2014-07-07 07:30:00,predict_before_observe,25,1.2990796039613821,0.6510895145738133,0.6510895145738133,2.32675043662093,1.0055045958961588,1.0055045958961588
99,298,2014-07-07 07:30:00,predict_before_observe,50,1.2990796039613821,0.6510895145738133,0.6510895145738133,1.5024643019690425,0.7000194212484268,0.7000194212484268
99,298,2014-07-07 07:30:00,predict_before_observe,100,1.2990796039613821,0.6510895145738133,0.6510895145738133,1.2990796039613821,0.6510895145738133,0.6510895145738133
100,299,2014-07-07 08:00:00,predict_before_observe,25,1.2898278180542209,0.6469280827536475,0.6469280827536475,2.3322837130465364,1.01381697644834,1.01381697644834
100,299,2014-07-07 08:00:00,predict_before_observe,50,1.2898278180542209,0.6469280827536475,0.6469280827536475,1.4410191853333885,0.6737611533053702,0.6737611533053702
100,299,2014-07-07 08:00:00,predict_before_observe,100,1.2898278180542209,0.6469280827536475,0.6469280827536475,1.2898278180542209,0.6469280827536475,0.6469280827536475
101,300,2014-07-07 08:30:00,predict_before_observe,25,1.2852463185049108,0.6499950118337157,0.6499950118337157,2.3559060947111625,1.0482013604102038,1.0482013604102038
101,300,2014-07-07 08:30:00,predict_before_observe,50,1.2852463185049108,0.6499950118337157,0.6499950118337157,1.4522506417136796,0.682061471566566,0.682061471566566
101,300,2014-07-07 08:30:00,predict_before_observe,100,1.2852463185049108,0.6499950118337157,0.6499950118337157,1.2586201172176485,0.6406664930025989,0.6406664930025989
102,301,2014-07-07 09:00:00,predict_before_observe,25,1.2733537852854664,0.6409284796736631,0.6409284796736631,2.340995493513958,1.0094928306585045,1.0094928306585045
102,301,2014-07-07 09:00:00,predict_before_observe,50,1.2733537852854664,0.6409284796736631,0.6409284796736631,1.397313413891057,0.6473660464419769,0.6473660464419769
102,301,2014-07-07 09:00:00,predict_before_observe,100,1.2733537852854664,0.6409284796736631,0.6409284796736631,1.2485408088503365,0.630266083849963,0.630266083849963
103,302,2014-07-07 09:30:00,predict_before_observe,25,1.2617500471147276,0.6329066332969884,0.6329066332969884,2.3335097852403637,0.9951965610927554,0.9951965610927554
103,302,2014-07-07 09:30:00,predict_before_observe,50,1.2617500471147276,0.6329066332969884,0.6329066332969884,1.3906433376965737,0.6335101078192982,0.6335101078192982
103,302,2014-07-07 09:30:00,predict_before_observe,100,1.2617500471147276,0.6329066332969884,0.6329066332969884,1.2230854981250154,0.6147152926565157,0.6147152926565157
104,303,2014-07-07 10:00:00,predict_before_observe,25,1.2556958463301824,0.6328970056183992,0.6328970056183992,2.3479671159675464,1.0242982847657043,1.0242982847657043
104,303,2014-07-07 10:00:00,predict_before_observe,50,1.2556958463301824,0.6328970056183992,0.6328970056183992,1.376083100974325,0.6255785797839413,0.6255785797839413
104,303,2014-07-07 10:00:00,predict_before_observe,100,1.2556958463301824,0.6328970056183992,0.6328970056183992,1.222000204855656,0.6144159587239002,0.6144159587239002
105,304,2014-07-07 10:30:00,predict_before_observe,25,1.247458085674498,0.6299871682927098,0.6299871682927098,2.333866402983986,1.002071521756561,1.002071521756561
105,304,2014-07-07 10:30:00,predict_before_observe,50,1.247458085674498,0.6299871682927098,0.6299871682927098,1.3476068719419223,0.6030360937780097,0.6030360937780097
105,304,2014-07-07 10:30:00,predict_before_observe,100,1.247458085674498,0.6299871682927098,0.6299871682927098,1.2054944560484164,0.6039677039363145,0.6039677039363145
106,305,2014-07-07 11:00:00,predict_before_observe,25,1.2416408442187443,0.629997176354198,0.629997176354198,2.343267835783162,1.0162665347611792,1.0162665347611792
106,305,2014-07-07 11:00:00,predict_before_observe,50,1.2416408442187443,0.629997176354198,0.629997176354198,1.3499657050325646,0.6051148620838936,0.6051148620838936
106,305,2014-07-07 11:00:00,predict_before_observe,100,1.2416408442187443,0.629997176354198,0.629997176354198,1.2037200356080735,0.6029853033884353,0.6029853033884353
107,306,2014-07-07 11:30:00,predict_before_observe,25,1.233247023837421,0.6264214196322775,0.6264214196322775,2.3318781862587623,0.9942845183809567,0.9942845183809567
107,306,2014-07-07 11:30:00,predict_before_observe,50,1.233247023837421,0.6264214196322775,0.6264214196322775,1.3547438836018344,0.6077758278472661,0.6077758278472661
107,306,2014-07-07 11:30:00,predict_before_observe,100,1.233247023837421,0.6264214196322775,0.6264214196322775,1.1896042406781109,0.5907617727398142,0.5907617727398142
108,307,2014-07-07 12:00:00,predict_before_observe,25,1.2262710220119968,0.6246009734766338,0.6246009734766338,2.3333613513650477,0.9876058358188526,0.9876058358188526
108,307,2014-07-07 12:00:00,predict_before_observe,50,1.2262710220119968,0.6246009734766338,0.6246009734766338,1.3562620292109813,0.6084728069358526,0.6084728069358526
108,307,2014-07-07 12:00:00,predict_before_observe,100,1.2262710220119968,0.6246009734766338,0.6246009734766338,1.1923303411528947,0.5926849416533136,0.5926849416533136
109,308,2014-07-07 12:30:00,predict_before_observe,25,1.215627754950499,0.6176191745556978,0.6176191745556978,2.3335853606513495,0.961562885069778,0.961562885069778
109,308,2014-07-07 12:30:00,predict_before_observe,50,1.215627754950499,0.6176191745556978,0.6176191745556978,1.3390618260939757,0.5878441026259362,0.5878441026259362
109,308,2014-07-07 12:30:00,predict_before_observe,100,1.215627754950499,0.6176191745556978,0.6176191745556978,1.1873895008713646,0.5860815474179252,0.5860815474179252
110,309,2014-07-07 13:00:00,predict_before_observe,25,1.209083588803841,0.6161285151451539,0.6161285151451539,2.3275464046307177,0.9418037074334485,0.9418037074334485
110,309,2014-07-07 13:00:00,predict_before_observe,50,1.209083588803841,0.6161285151451539,0.6161285151451539,1.341346633799873,0.590177344491975,0.590177344491975
110,309,2014-07-07 13:00:00,predict_before_observe,100,1.209083588803841,0.6161285151451539,0.6161285151451539,1.1893758184708334,0.5877442729716236,0.5877442729716236
111,310,2014-07-07 13:30:00,predict_before_observe,25,1.1995659832342824,0.6102008495365047,0.6102008495365047,2.2556085877146312,0.8719307796086104,0.8719307796086104
111,310,2014-07-07 13:30:00,predict_before_observe,50,1.1995659832342824,0.6102008495365047,0.6102008495365047,1.3437349967020529,0.5909884413970884,0.5909884413970884
111,310,2014-07-07 13:30:00,predict_before_observe,100,1.1995659832342824,0.6102008495365047,0.6102008495365047,1.186901980750969,0.5838554581488108,0.5838554581488108
112,311,2014-07-07 14:00:00,predict_before_observe,25,1.188894199144622,0.602393499214689,0.602393499214689,2.17779343541559,0.8043446678190996,0.8043446678190996
112,311,2014-07-07 14:00:00,predict_before_observe,50,1.188894199144622,0.602393499214689,0.602393499214689,1.335630065670069,0.5793401799133862,0.5793401799133862
112,311,2014-07-07 14:00:00,predict_before_observe,100,1.188894199144622,0.602393499214689,0.602393499214689,1.1806454916866003,0.5752847374988873,0.5752847374988873
113,312,2014-07-07 14:30:00,predict_before_observe,25,1.1798022508999577,0.5966822549774017,0.5966822549774017,2.0966769843569235,0.7507739085345084,0.7507739085345084
113,312,2014-07-07 14:30:00,predict_before_observe,50,1.1798022508999577,0.5966822549774017,0.5966822549774017,1.3295815932165846,0.5706373636917619,0.5706373636917619
113,312,2014-07-07 14:30:00,predict_before_observe,100,1.1798022508999577,0.5966822549774017,0.5966822549774017,1.1799597831560458,0.5731986853836407,0.5731986853836407
114,313,2014-07-07 15:00:00,predict_before_observe,25,1.1704854291117355,0.5905785573063469,0.5905785573063469,1.847796729570891,0.670329669006511,0.670329669006511
114,313,2014-07-07 15:00:00,predict_before_observe,50,1.1704854291117355,0.5905785573063469,0.5905785573063469,1.3250491346776854,0.5639491703234937,0.5639491703234937
114,313,2014-07-07 15:00:00,predict_before_observe,100,1.1704854291117355,0.5905785573063469,0.5905785573063469,1.180653715927816,0.5726121411596116,0.5726121411596116
115,314,2014-07-07 15:30:00,predict_before_observe,25,1.16492708902217,0.5898580718184333,0.5898580718184333,1.3555027843339178,0.5876927674183859,0.5876927674183859
115,314,2014-07-07 15:30:00,predict_before_observe,50,1.16492708902217,0.5898580718184333,0.5898580718184333,1.3317274065677431,0.5726288255440563,0.5726288255440563
115,314,2014-07-07 15:30:00,predict_before_observe,100,1.16492708902217,0.5898580718184333,0.5898580718184333,1.1841716062827805,0.5764283478976827,0.5764283478976827
116,315,2014-07-07 16:00:00,predict_before_observe,25,1.1609485436749978,0.591176695559009,0.591176695559009,1.2836362939965182,0.5822790609582423,0.5822790609582423
116,315,2014-07-07 16:00:00,predict_before_observe,50,1.1609485436749978,0.591176695559009,0.591176695559009,1.3397886989773433,0.5824265333883991,0.5824265333883991
116,315,2014-07-07 16:00:00,predict_before_observe,100,1.1609485436749978,0.591176695559009,0.591176695559009,1.1898145218087604,0.5831206521927065,0.5831206521927065
117,316,2014-07-07 16:30:00,predict_before_observe,25,1.153842414642721,0.5882811836117579,0.5882811836117579,0.9950764037511639,0.5248668352542244,0.5248668352542244
117,316,2014-07-07 16:30:00,predict_before_observe,50,1.153842414642721,0.5882811836117579,0.5882811836117579,1.3370293790075345,0.5789895803049308,0.5789895803049308
117,316,2014-07-07 16:30:00,predict_before_observe,100,1.153842414642721,0.5882811836117579,0.5882811836117579,1.1919921286246058,0.58530577267714,0.58530577267714
118,317,2014-07-07 17:00:00,predict_before_observe,25,1.1454760989814874,0.5829527718501574,0.5829527718501574,0.7939282110240239,0.4772772371633688,0.4772772371633688
118,317,2014-07-07 17:00:00,predict_before_observe,50,1.1454760989814874,0.5829527718501574,0.5829527718501574,1.335051313671805,0.5742852370203342,0.5742852370203342
118,317,2014-07-07 17:00:00,predict_before_observe,100,1.1454760989814874,0.5829527718501574,0.5829527718501574,1.1922467491407394,0.5843565269035408,0.5843565269035408
119,318,2014-07-07 17:30:00,predict_before_observe,25,1.1414462092013442,0.5840853814230451,0.5840853814230451,0.54116566993923,0.4419587903261208,0.4419587903261208
119,318,2014-07-07 17:30:00,predict_before_observe,50,1.1414462092013442,0.5840853814230451,0.5840853814230451,1.3396175773997103,0.5802735915884121,0.5802735915884121
119,318,2014-07-07 17:30:00,predict_before_observe,100,1.1414462092013442,0.5840853814230451,0.5840853814230451,1.1920237857111617,0.584429355217516,0.584429355217516
120,319,2014-07-07 18:00:00,predict_before_observe,25,1.1335311535568182,0.5781941289087213,0.5781941289087213,0.42346740592637944,0.39933686366129073,0.39933686366129073
120,319,2014-07-07 18:00:00,predict_before_observe,50,1.1335311535568182,0.5781941289087213,0.5781941289087213,1.3337157109425508,0.5693889271755905,0.5693889271755905
120,319,2014-07-07 18:00:00,predict_before_observe,100,1.1335311535568182,0.5781941289087213,0.5781941289087213,1.1917436033562714,0.5814788576162362,0.5814788576162362
121,320,2014-07-07 18:30:00,predict_before_observe,25,1.124889138723947,0.570613754820246,0.570613754820246,0.3987077368889572,0.37732337607507216,0.37732337607507216
121,320,2014-07-07 18:30:00,predict_before_observe,50,1.124889138723947,0.570613754820246,0.570613754820246,1.3267145050056623,0.5559557372848859,0.5559557372848859
121,320,2014-07-07 18:30:00,predict_before_observe,100,1.124889138723947,0.570613754820246,0.570613754820246,1.188684209198202,0.5745768712557557,0.5745768712557557
122,321,2014-07-07 19:00:00,predict_before_observe,25,1.1182488903639325,0.5667381537783148,0.5667381537783148,0.3596139960376305,0.35074410456281135,0.35074410456281135
122,321,2014-07-07 19:00:00,predict_before_observe,50,1.1182488903639325,0.5667381537783148,0.5667381537783148,1.3307986157769531,0.5593057925733024,0.5593057925733024
122,321,2014-07-07 19:00:00,predict_before_observe,100,1.1182488903639325,0.5667381537783148,0.5667381537783148,1.1845397717554647,0.5681590091699089,0.5681590091699089
123,322,2014-07-07 19:30:00,predict_before_observe,25,1.1109537172620174,0.5619652562647421,0.5619652562647421,0.35438974599214307,0.34443580554708664,0.34443580554708664
123,322,2014-07-07 19:30:00,predict_before_observe,50,1.1109537172620174,0.5619652562647421,0.5619652562647421,1.331297284745822,0.558020889032377,0.558020889032377
123,322,2014-07-07 19:30:00,predict_before_observe,100,1.1109537172620174,0.5619652562647421,0.5619652562647421,1.1835334582593522,0.5653339273210164,0.5653339273210164
124,323,2014-07-07 20:00:00,predict_before_observe,25,1.1045960966177502,0.5589803543647222,0.5589803543647222,0.3344414075369684,0.32691874506283464,0.32691874506283464
124,323,2014-07-07 20:00:00,predict_before_observe,50,1.1045960966177502,0.5589803543647222,0.5589803543647222,1.3305959220789492,0.5564462807860676,0.5564462807860676
124,323,2014-07-07 20:00:00,predict_before_observe,100,1.1045960966177502,0.5589803543647222,0.5589803543647222,1.1819105498520097,0.5626088010014175,0.5626088010014175
125,324,2014-07-07 20:30:00,predict_before_observe,25,1.100118839531809,0.5588157155722175,0.5588157155722175,0.3412829254421606,0.334193767982014,0.334193767982014
125,324,2014-07-07 20:30:00,predict_before_observe,50,1.100118839531809,0.5588157155722175,0.5588157155722175,1.3367833192443483,0.563968754105169,0.563968754105169
125,324,2014-07-07 20:30:00,predict_before_observe,100,1.100118839531809,0.5588157155722175,0.5588157155722175,1.1852103469568005,0.5668350384357793,0.5668350384357793
126,325,2014-07-07 21:00:00,predict_before_observe,25,1.0919562978735504,0.5526100206394564,0.5526100206394564,0.311064614522855,0.300465880619367,0.300465880619367
126,325,2014-07-07 21:00:00,predict_before_observe,50,1.0919562978735504,0.5526100206394564,0.5526100206394564,1.3334853546170087,0.5564022623557023,0.5564022623557023
126,325,2014-07-07 21:00:00,predict_before_observe,100,1.0919562978735504,0.5526100206394564,0.5526100206394564,1.18292915764096,0.5629121349586353,0.5629121349586353
127,326,2014-07-07 21:30:00,predict_before_observe,25,1.0883473316878334,0.5535961838506723,0.5535961838506723,0.33352100100949,0.32455217738409436,0.32455217738409436
127,326,2014-07-07 21:30:00,predict_before_observe,50,1.0883473316878334,0.5535961838506723,0.5535961838506723,1.3372582472617243,0.5610214140010771,0.5610214140010771
127,326,2014-07-07 21:30:00,predict_before_observe,100,1.0883473316878334,0.5535961838506723,0.5535961838506723,1.1878105388814735,0.5696105287655461,0.5696105287655461
128,327,2014-07-07 22:00:00,predict_before_observe,25,1.0823327216024023,0.5509606041641831,0.5509606041641831,0.3431333404916214,0.3336183852992291,0.3336183852992291
128,327,2014-07-07 22:00:00,predict_before_observe,50,1.0823327216024023,0.5509606041641831,0.5509606041641831,1.3383215628659926,0.5617238027495832,0.5617238027495832
128,327,2014-07-07 22:00:00,predict_before_observe,100,1.0823327216024023,0.5509606041641831,0.5509606041641831,1.1834105412289824,0.5639324887925377,0.5639324887925377
129,328,2014-07-07 22:30:00,predict_before_observe,25,1.0779755128432778,0.5506424361087813,0.5506424361087813,0.3386589255377548,0.33104538996279187,0.33104538996279187
129,328,2014-07-07 22:30:00,predict_before_observe,50,1.0779755128432778,0.5506424361087813,0.5506424361087813,1.3433130207526505,0.5677889183205392,0.5677889183205392
129,328,2014-07-07 22:30:00,predict_before_observe,100,1.0779755128432778,0.5506424361087813,0.5506424361087813,1.1827202363391778,0.5630647748117175,0.5630647748117175
130,329,2014-07-07 23:00:00,predict_before_observe,25,1.0699186765435345,0.5458280420563468,0.5458280420563468,0.3242531581934883,0.3188270348273095,0.3188270348273095
130,329,2014-07-07 23:00:00,predict_before_observe,50,1.0699186765435345,0.5458280420563468,0.5458280420563468,1.3290597805887372,0.5519656577397017,0.5519656577397017
130,329,2014-07-07 23:00:00,predict_before_observe,100,1.0699186765435345,0.5458280420563468,0.5458280420563468,1.1795650436619765,0.5593703943286609,0.5593703943286609
131,330,2014-07-07 23:30:00,predict_before_observe,25,1.070136686029632,0.5498520919072593,0.5498520919072593,0.34295905530779514,0.3299216253487177,0.3299216253487177
131,330,2014-07-07 23:30:00,predict_before_observe,50,1.070136686029632,0.5498520919072593,0.5498520919072593,1.3431134455454785,0.5650605469897796,0.5650605469897796
131,330,2014-07-07 23:30:00,predict_before_observe,100,1.070136686029632,0.5498520919072593,0.5498520919072593,1.1852036024966572,0.5647704139820361,0.5647704139820361
132,331,2014-07-08 00:00:00,predict_before_observe,25,1.064757624183882,0.5487747504856196,0.5487747504856196,0.34362299366673577,0.3300981719820316,0.3300981719820316
132,331,2014-07-08 00:00:00,predict_before_observe,50,1.064757624183882,0.5487747504856196,0.5487747504856196,1.337750589962749,0.5608939253975825,0.5608939253975825
132,331,2014-07-08 00:00:00,predict_before_observe,100,1.064757624183882,0.5487747504856196,0.5487747504856196,1.183235182938776,0.5633460835827115,0.5633460835827115
133,332,2014-07-08 00:30:00,predict_before_observe,25,1.0695869703193785,0.5544862298863776,0.5544862298863776,0.39271186700726857,0.3511831475389381,0.3511831475389381
133,332,2014-07-08 00:30:00,predict_before_observe,50,1.0695869703193785,0.5544862298863776,0.5544862298863776,1.3630366091861583,0.5771588822453385,0.5771588822453385
133,332,2014-07-08 00:30:00,predict_before_observe,100,1.0695869703193785,0.5544862298863776,0.5544862298863776,1.1992745603371409,0.5773393688142074,0.5773393688142074
134,333,2014-07-08 01:00:00,predict_before_observe,25,1.06241467558782,0.5525014953327656,0.5525014953327656,0.39440564956654045,0.35753872231047706,0.35753872231047706
134,333,2014-07-08 01:00:00,predict_before_observe,50,1.06241467558782,0.5525014953327656,0.5525014953327656,1.363995505108945,0.5787461941091228,0.5787461941091228
134,333,2014-07-08 01:00:00,predict_before_observe,100,1.06241467558782,0.5525014953327656,0.5525014953327656,1.1996882492057523,0.5813405581314975,0.5813405581314975
135,334,2014-07-08 01:30:00,predict_before_observe,25,1.0558216195725667,0.5513432265022085,0.5513432265022085,0.38146895495495914,0.3499640888551127,0.3499640888551127
135,334,2014-07-08 01:30:00,predict_before_observe,50,1.0558216195725667,0.5513432265022085,0.5513432265022085,1.3545076797928386,0.5748414543436356,0.5748414543436356
135,334,2014-07-08 01:30:00,predict_before_observe,100,1.0558216195725667,0.5513432265022085,0.5513432265022085,1.196204013166916,0.5804898531876861,0.5804898531876861
136,335,2014-07-08 02:00:00,predict_before_observe,25,1.0507157197206758,0.5509485229910365,0.5509485229910365,0.38982054972026153,0.3582718829624507,0.3582718829624507
136,335,2014-07-08 02:00:00,predict_before_observe,50,1.0507157197206758,0.5509485229910365,0.5509485229910365,1.3227145687174462,0.5627225188270271,0.5627225188270271
136,335,2014-07-08 02:00:00,predict_before_observe,100,1.0507157197206758,0.5509485229910365,0.5509485229910365,1.1944990036590122,0.5804842678955515,0.5804842678955515
137,336,2014-07-08 02:30:00,predict_before_observe,25,1.052984538873766,0.5521500210542207,0.5521500210542207,0.44410926086033053,0.38042981433163137,0.38042981433163137
137,336,2014-07-08 02:30:00,predict_before_observe,50,1.052984538873766,0.5521500210542207,0.5521500210542207,1.3109513481379604,0.5579286698592194,0.5579286698592194
137,336,2014-07-08 02:30:00,predict_before_observe,100,1.052984538873766,0.5521500210542207,0.5521500210542207,1.2030932369902443,0.5830591228702139,0.5830591228702139
138,337,2014-07-08 03:00:00,predict_before_observe,25,1.0719957504424726,0.5561372432891885,0.5561372432891885,0.5847103683746397,0.4100161286292673,0.4100161286292673
138,337,2014-07-08 03:00:00,predict_before_observe,50,1.0719957504424726,0.5561372432891885,0.5561372432891885,1.3406936763657817,0.5601516847097181,0.5601516847097181
138,337,2014-07-08 03:00:00,predict_before_observe,100,1.0719957504424726,0.5561372432891885,0.5561372432891885,1.2331619055227958,0.5876607847090263,0.5876607847090263
139,338,2014-07-08 03:30:00,predict_before_observe,25,1.152392406829269,0.5693008181742597,0.5693008181742597,1.0698882252212218,0.4882793766718862,0.4882793766718862
139,338,2014-07-08 03:30:00,predict_before_observe,50,1.152392406829269,0.5693008181742597,0.5693008181742597,1.4588424773960562,0.5726188595199783,0.5726188595199783
139,338,2014-07-08 03:30:00,predict_before_observe,100,1.152392406829269,0.5693008181742597,0.5693008181742597,1.3543496989667119,0.6111399374086492,0.6111399374086492
140,339,2014-07-08 04:00:00,predict_before_observe,25,1.2161129862011986,0.581081898987492,0.581081898987492,1.4515681132247296,0.5458116667989054,0.5458116667989054
140,339,2014-07-08 04:00:00,predict_before_observe,50,1.2161129862011986,0.581081898987492,0.581081898987492,1.4035354487793237,0.5661369076438829,0.5661369076438829
140,339,2014-07-08 04:00:00,predict_before_observe,100,1.2161129862011986,0.581081898987492,0.581081898987492,1.4545044327388328,0.6332873690193009,0.6332873690193009
141,340,2014-07-08 04:30:00,predict_before_observe,25,1.2700078491461724,0.5913304789166235,0.5913304789166235,1.7760430265324225,0.5919824802944618,0.5919824802944618
141,340,2014-07-08 04:30:00,predict_before_observe,50,1.2700078491461724,0.5913304789166235,0.5913304789166235,1.5298396602644704,0.5870672591649778,0.5870672591649778
141,340,2014-07-08 04:30:00,predict_before_observe,100,1.2700078491461724,0.5913304789166235,0.5913304789166235,1.5368346244709676,0.6484252419296375,0.6484252419296375
142,341,2014-07-08 05:00:00,predict_before_observe,25,1.2937217253420248,0.5970723898157112,0.5970723898157112,1.9483568994147666,0.6363322166806988,0.6363322166806988
142,341,2014-07-08 05:00:00,predict_before_observe,50,1.2937217253420248,0.5970723898157112,0.5970723898157112,1.4717166515829652,0.5776603096093925,0.5776603096093925
142,341,2014-07-08 05:00:00,predict_before_observe,100,1.2937217253420248,0.5970723898157112,0.5970723898157112,1.5711744565551606,0.6525057320054574,0.6525057320054574
143,342,2014-07-08 05:30:00,predict_before_observe,25,1.287412322410226,0.5965451221943008,0.5965451221943008,1.9573512969938724,0.6607919277789717,0.6607919277789717
143,342,2014-07-08 05:30:00,predict_before_observe,50,1.287412322410226,0.5965451221943008,0.5965451221943008,1.3756397540089482,0.560189747493714,0.560189747493714
143,342,2014-07-08 05:30:00,predict_before_observe,100,1.287412322410226,0.5965451221943008,0.5965451221943008,1.5679246067736186,0.6510846146071303,0.6510846146071303
144,343,2014-07-08 06:00:00,predict_before_observe,25,1.2883569256626528,0.599754228634273,0.599754228634273,1.9876519360184808,0.6782236554028335,0.6782236554028335
144,343,2014-07-08 06:00:00,predict_before_observe,50,1.2883569256626528,0.599754228634273,0.599754228634273,1.2644088029788554,0.5434821991543752,0.5434821991543752
144,343,2014-07-08 06:00:00,predict_before_observe,100,1.2883569256626528,0.599754228634273,0.599754228634273,1.5749437249653533,0.6550545893187888,0.6550545893187888
145,344,2014-07-08 06:30:00,predict_before_observe,25,1.2865195680236576,0.6025753256119843,0.6025753256119843,2.020863957464486,0.7311539333138276,0.7311539333138276
145,344,2014-07-08 06:30:00,predict_before_observe,50,1.2865195680236576,0.6025753256119843,0.6025753256119843,1.2221656816954327,0.5353078880978154,0.5353078880978154
145,344,2014-07-08 06:30:00,predict_before_observe,100,1.2865195680236576,0.6025753256119843,0.6025753256119843,1.554318631106874,0.6485252584261987,0.6485252584261987
146,345,2014-07-08 07:00:00,predict_before_observe,25,1.2834133806279242,0.6044041209279988,0.6044041209279988,2.050670711443175,0.7915050562197123,0.7915050562197123
146,345,2014-07-08 07:00:00,predict_before_observe,50,1.2834133806279242,0.6044041209279988,0.6044041209279988,1.224689224166066,0.5397316586715889,0.5397316586715889
146,345,2014-07-08 07:00:00,predict_before_observe,100,1.2834133806279242,0.6044041209279988,0.6044041209279988,1.5321809473718324,0.6442731555271748,0.6442731555271748
147,346,2014-07-08 07:30:00,predict_before_observe,25,1.2763201261894406,0.6009362330294985,0.6009362330294985,2.047707757017919,0.7975806396241429,0.7975806396241429
147,346,2014-07-08 07:30:00,predict_before_observe,50,1.2763201261894406,0.6009362330294985,0.6009362330294985,1.2036608765277748,0.5205676946789057,0.5205676946789057
147,346,2014-07-08 07:30:00,predict_before_observe,100,1.2763201261894406,0.6009362330294985,0.6009362330294985,1.4834477450735652,0.6284658455755362,0.6284658455755362
148,347,2014-07-08 08:00:00,predict_before_observe,25,1.2684734240864954,0.595834689431257,0.595834689431257,2.0434703816629276,0.7950802907352786,0.7950802907352786
148,347,2014-07-08 08:00:00,predict_before_observe,50,1.2684734240864954,0.595834689431257,0.595834689431257,1.1989300638275353,0.5127684072364134,0.5127684072364134
148,347,2014-07-08 08:00:00,predict_before_observe,100,1.2684734240864954,0.595834689431257,0.595834689431257,1.3952033055178226,0.6030605631241646,0.6030605631241646
149,348,2014-07-08 08:30:00,predict_before_observe,25,1.260827754640192,0.5904696762458063,0.5904696762458063,2.035736778431504,0.7769753778668547,0.7769753778668547
149,348,2014-07-08 08:30:00,predict_before_observe,50,1.260827754640192,0.5904696762458063,0.5904696762458063,1.185089092984236,0.4946689334674557,0.4946689334674557
149,348,2014-07-08 08:30:00,predict_before_observe,100,1.260827754640192,0.5904696762458063,0.5904696762458063,1.3437766974766392,0.583837880857425,0.583837880857425
150,349,2014-07-08 09:00:00,predict_before_observe,25,1.253640560115389,0.5859982085989023,0.5859982085989023,2.0212491630332887,0.7478543860988415,0.7478543860988415
150,349,2014-07-08 09:00:00,predict_before_observe,50,1.253640560115389,0.5859982085989023,0.5859982085989023,1.1812660442377247,0.48868021649639815,0.48868021649639815
150,349,2014-07-08 09:00:00,predict_before_observe,100,1.253640560115389,0.5859982085989023,0.5859982085989023,1.3111426147855567,0.569979901864155,0.569979901864155
151,350,2014-07-08 09:30:00,predict_before_observe,25,1.2467010749196683,0.5819119558658765,0.5819119558658765,2.026614751232102,0.7588649411153373,0.7588649411153373
