path,directory,size_bytes_recursive,mtime_latest,experiment_family,known_commit,protocol_available,checkpoint,report,raw_prediction,temporary,credibility,regeneration_cost,suggested_future_action
results/citation_chain_soma_vinh_20260813_130843,citation_chain_soma_vinh_20260813_130843,20878,2026-08-13T13:08:43.164258,Other,,False,False,True,False,False,UNCLASSIFIED,MEDIUM,UNKNOWN
results/citation_chain_soma_vinh_20260813_131042,citation_chain_soma_vinh_20260813_131042,24386,2026-08-13T13:10:42.371381,Other,,False,False,True,False,False,UNCLASSIFIED,MEDIUM,UNKNOWN
results/citation_chain_soma_vinh_20260813_131437,citation_chain_soma_vinh_20260813_131437,24366,2026-08-13T13:14:37.287510,Other,,False,False,True,False,False,UNCLASSIFIED,MEDIUM,UNKNOWN
results/citation_chain_soma_vinh_20260813_132057,citation_chain_soma_vinh_20260813_132057,25602,2026-08-13T13:21:35.943205,Other,,False,False,True,False,False,UNCLASSIFIED,MEDIUM,UNKNOWN
results/fig7_baseline_plot_smoke,fig7_baseline_plot_smoke,62681,2026-07-15T06:26:35.883058,Fig7,,False,False,False,False,True,C,LOW,REGENERABLE
results/fig7_baselines_full,fig7_baselines_full,172106,2026-07-15T06:49:57.133397,Fig7,,False,False,False,False,False,UNCLASSIFIED,MEDIUM,UNKNOWN
results/fig7_baselines_smoke,fig7_baselines_smoke,740,2026-07-15T05:49:58.956656,Fig7,,False,False,False,False,True,C,LOW,REGENERABLE
results/fig7_htm_smoke,fig7_htm_smoke,213,2026-07-15T06:24:37.368586,Fig7,,False,False,False,False,True,C,LOW,REGENERABLE
results/fig7_reference_comparison,fig7_reference_comparison,1724270,2026-07-16T17:50:35.012320,Fig7,,False,False,False,False,False,UNCLASSIFIED,MEDIUM,UNKNOWN
results/fig7_repeated_smoke,fig7_repeated_smoke,51260,2026-07-15T05:54:25.544892,Fig7,,False,False,False,False,True,C,LOW,REGENERABLE
results/fig7_strict,fig7_strict,93387,2026-07-15T06:41:23.958057,Fig7,,False,False,False,False,False,B,MEDIUM,KEEP_REPORT
results/fig7_strict_corrected,fig7_strict_corrected,122693,2026-07-16T17:42:05.781662,Fig7,,False,False,False,False,False,B,MEDIUM,KEEP_REPORT
results/fig7_strict_inhibited,fig7_strict_inhibited,140816,2026-07-15T12:31:50.251930,Fig7,,False,False,False,False,False,B,MEDIUM,KEEP_REPORT
results/fig7_strict_multitime,fig7_strict_multitime,135479,2026-07-15T09:30:07.924185,Fig7,,False,False,False,False,False,B,MEDIUM,KEEP_REPORT
results/fig7_strict_reference_ties,fig7_strict_reference_ties,137476,2026-07-15T10:01:27.327941,Fig7,,False,False,False,False,False,B,MEDIUM,KEEP_REPORT
results/fig8_diagnostics,fig8_diagnostics,517653520,2026-07-23T14:59:29.061860,Fig8,,False,False,True,True,False,C,MEDIUM,KEEP_REPORT
results/fig8_strict_fixedset_resource_sweep,fig8_strict_fixedset_resource_sweep,70600,2026-07-15T16:56:27.842869,Fig8,,False,False,False,False,False,B,MEDIUM,KEEP_REPORT
results/fig8_strict_paperflow_resource_sweep,fig8_strict_paperflow_resource_sweep,326,2026-07-15T12:07:30.676301,Fig8,,False,False,False,False,False,B,MEDIUM,KEEP_REPORT
results/fig9_diagnostics,fig9_diagnostics,20531444891,2026-08-13T02:08:01.648959,Fig9,,True,True,True,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/actual_branch_lineage_250_20260808_083200_L2,actual_branch_lineage_250_20260808_083200_L2,288565951,2026-08-08T08:50:52.253854,Fig9,,True,True,True,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/actual_branch_provenance_250_20260806_102928_L4,actual_branch_provenance_250_20260806_102928_L4,602375975,2026-08-06T17:32:13.176129,Fig9,,True,True,True,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/actual_branch_provenance_250_20260806_184819_L2,actual_branch_provenance_250_20260806_184819_L2,2080910,2026-08-06T18:48:26.615211,Fig9,,False,True,False,False,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/actual_branch_provenance_250_20260806_184819_L2_forensics,actual_branch_provenance_250_20260806_184819_L2_forensics,7878,2026-08-06T20:08:08.314954,Fig9,,False,False,False,False,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/actual_branch_provenance_250_20260807_092438_L2,actual_branch_provenance_250_20260807_092438_L2,736578518,2026-08-07T09:44:58.729308,Fig9,,True,True,True,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/actual_branch_provenance_250_20260808_073849_L4,actual_branch_provenance_250_20260808_073849_L4,916767761,2026-08-08T07:58:09.236697,Fig9,,True,True,True,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/actual_branch_provenance_250_20260808_080211_L2,actual_branch_provenance_250_20260808_080211_L2,292697208,2026-08-08T08:08:57.170831,Fig9,,False,True,False,False,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/actual_branch_prune_isolation,actual_branch_prune_isolation,36671218,2026-08-06T20:13:52.340494,Fig9,,True,True,False,False,True,C,HIGH,REGENERABLE
results/fig9_diagnostics/actual_branch_prune_isolation/actual-off_20260806_201254_136,actual-off_20260806_201254_136,5395602,2026-08-06T20:13:04.168917,Fig9,,True,True,False,False,True,C,HIGH,REGENERABLE
results/fig9_diagnostics/actual_branch_prune_isolation/actual-summary_20260806_201304_188,actual-summary_20260806_201304_188,13207158,2026-08-06T20:13:33.783484,Fig9,,True,True,False,False,True,C,HIGH,REGENERABLE
results/fig9_diagnostics/actual_branch_prune_isolation/branch-off_20260806_201333_812,branch-off_20260806_201333_812,1193245,2026-08-06T20:13:42.958862,Fig9,,True,True,False,False,True,C,HIGH,REGENERABLE
results/fig9_diagnostics/actual_branch_prune_isolation/exact-all_20260806_200931_175,exact-all_20260806_200931_175,2470341,2026-08-06T20:11:37.056133,Fig9,,False,True,False,False,True,C,HIGH,REGENERABLE
results/fig9_diagnostics/actual_branch_prune_isolation/exact-all_20260806_201202_407,exact-all_20260806_201202_407,13211609,2026-08-06T20:12:30.504649,Fig9,,True,True,False,False,True,C,HIGH,REGENERABLE
results/fig9_diagnostics/actual_branch_prune_isolation/minimal_20260806_201342_984,minimal_20260806_201342_984,1193263,2026-08-06T20:13:52.340494,Fig9,,True,True,False,False,True,C,HIGH,REGENERABLE
results/fig9_diagnostics/actual_branch_prune_resume_base,actual_branch_prune_resume_base,2054952,2026-08-06T20:08:16.786040,Fig9,,False,True,False,False,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/actual_branch_prune_runner_regression,actual_branch_prune_runner_regression,2441,2026-08-06T20:07:52.895113,Fig9,,False,False,False,False,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/actual_branch_resume_part1,actual_branch_resume_part1,12477724,2026-08-06T10:09:09.740274,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/actual_branch_resume_part2,actual_branch_resume_part2,803707,2026-08-06T10:09:10.643909,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/actual_branch_semantic_smoke20_repaired,actual_branch_semantic_smoke20_repaired,422041,2026-08-06T17:31:40.782933,Fig9,,True,False,True,True,True,C,LOW,REGENERABLE
results/fig9_diagnostics/actual_branch_smoke20,actual_branch_smoke20,10255703,2026-08-06T10:11:26.027027,Fig9,,True,False,True,True,True,C,LOW,REGENERABLE
results/fig9_diagnostics/actual_branch_smoke20_off,actual_branch_smoke20_off,9086249,2026-08-06T10:08:36.333056,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_diagnostics/actual_branch_smoke50_L2_off,actual_branch_smoke50_L2_off,85267399,2026-08-06T10:26:37.241895,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_diagnostics/actual_branch_smoke50_L2_on,actual_branch_smoke50_L2_on,90083314,2026-08-06T10:24:26.318198,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_diagnostics/actual_branch_smoke50_L4_off,actual_branch_smoke50_L4_off,104470552,2026-08-06T10:22:10.847918,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_diagnostics/actual_branch_smoke50_L4_on,actual_branch_smoke50_L4_on,109219755,2026-08-06T10:20:00.701988,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_diagnostics/anchor_parity_abcd_20260813_000500,anchor_parity_abcd_20260813_000500,127447,2026-08-13T00:27:34.915642,Fig9,,True,False,True,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/anchor_parity_abcd_smoke20_20260812,anchor_parity_abcd_smoke20_20260812,30845,2026-08-12T23:58:58.634893,Fig9,,True,False,True,True,True,C,LOW,REGENERABLE
results/fig9_diagnostics/autonomous_context_provenance_250_20260809,autonomous_context_provenance_250_20260809,366440,2026-08-09T23:22:10.006273,Fig9,,False,False,True,False,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/autonomous_context_provenance_250_20260809_L2,autonomous_context_provenance_250_20260809_L2,12657349,2026-08-09T22:06:26.393063,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/autonomous_context_provenance_250_20260809_L2_v2,autonomous_context_provenance_250_20260809_L2_v2,12735507,2026-08-09T22:51:48.958622,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/autonomous_context_provenance_250_20260809_L4,autonomous_context_provenance_250_20260809_L4,15734337,2026-08-09T22:23:51.916981,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/autonomous_context_provenance_250_20260809_L4_v2,autonomous_context_provenance_250_20260809_L4_v2,5685264,2026-08-09T22:58:23.578577,Fig9,,False,False,False,False,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/autonomous_context_provenance_250_20260809_L4_v3_single_thread,autonomous_context_provenance_250_20260809_L4_v3_single_thread,29455949,2026-08-09T23:13:25.807010,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/autonomous_context_provenance_250_20260809_v2,autonomous_context_provenance_250_20260809_v2,63496,2026-08-09T23:16:50.670325,Fig9,,False,False,True,False,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/autonomous_context_provenance_smoke20_20260809_off,autonomous_context_provenance_smoke20_20260809_off,7137,2026-08-09T21:50:22.258236,Fig9,,False,False,False,False,True,C,LOW,REGENERABLE
results/fig9_diagnostics/autonomous_context_provenance_smoke20_20260809_off_v2,autonomous_context_provenance_smoke20_20260809_off_v2,95586,2026-08-09T21:51:19.922987,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_diagnostics/autonomous_context_provenance_smoke20_20260809_on,autonomous_context_provenance_smoke20_20260809_on,7571,2026-08-09T21:48:04.179842,Fig9,,False,False,False,False,True,C,LOW,REGENERABLE
results/fig9_diagnostics/autonomous_context_provenance_smoke20_20260809_on_v2,autonomous_context_provenance_smoke20_20260809_on_v2,7562,2026-08-09T21:48:47.687531,Fig9,,False,False,False,False,True,C,LOW,REGENERABLE
results/fig9_diagnostics/autonomous_context_provenance_smoke20_20260809_on_v3,autonomous_context_provenance_smoke20_20260809_on_v3,540482,2026-08-09T21:50:03.973871,Fig9,,True,False,True,True,True,C,LOW,REGENERABLE
results/fig9_diagnostics/autonomous_context_provenance_smoke20_20260809_on_v4,autonomous_context_provenance_smoke20_20260809_on_v4,524917,2026-08-09T22:07:41.206647,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_diagnostics/autonomous_context_provenance_smoke50_20260809_off,autonomous_context_provenance_smoke50_20260809_off,521562,2026-08-09T23:30:15.419783,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_diagnostics/autonomous_context_provenance_smoke50_20260809_on,autonomous_context_provenance_smoke50_20260809_on,5124949,2026-08-09T23:27:43.921119,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_diagnostics/branch_identity_joint_20260808,branch_identity_joint_20260808,16748228,2026-08-08T08:55:12.381966,Fig9,,False,False,True,False,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/branch_identity_sanity_20260807,branch_identity_sanity_20260807,3631779,2026-08-07T16:46:39.614175,Fig9,,False,False,True,False,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/branch_identity_sanity_20260808_L4,branch_identity_sanity_20260808_L4,7724822,2026-08-08T08:01:09.052702,Fig9,,False,False,True,False,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/branch_identity_smoke50_20260807_off,branch_identity_smoke50_20260807_off,95626255,2026-08-07T16:52:15.782813,Fig9,,True,True,False,True,True,C,HIGH,REGENERABLE
results/fig9_diagnostics/branch_identity_smoke50_20260807_on,branch_identity_smoke50_20260807_on,137259165,2026-08-07T16:55:13.860053,Fig9,,True,True,False,True,True,C,HIGH,REGENERABLE
results/fig9_diagnostics/branch_provenance_250_batched_candidate_20260729_125713,branch_provenance_250_batched_candidate_20260729_125713,120172991,2026-07-29T13:07:00.721684,Fig9,,True,True,True,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/branch_provenance_250_batched_candidate_20260729_125713/run,run,90424596,2026-07-29T13:03:12.925103,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/branch_provenance_50_20260729_codex,branch_provenance_50_20260729_codex,65256636,2026-07-29T11:14:53.784454,Fig9,,True,False,True,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/branch_provenance_50_20260729_codex/batched_candidate,batched_candidate,21157665,2026-07-29T11:12:03.489942,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/branch_provenance_50_20260729_codex/batched_full_tiny,batched_full_tiny,14202231,2026-07-29T11:03:00.632932,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/branch_provenance_50_20260729_codex/batched_off,batched_off,2366854,2026-07-29T11:00:40.881239,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/branch_provenance_50_20260729_codex/sequential_candidate,sequential_candidate,21318969,2026-07-29T11:10:07.118944,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/branch_provenance_50_20260729_codex/sequential_off,sequential_off,2675849,2026-07-29T10:58:13.444621,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/candidate_score_separability_250_20260728_222514,candidate_score_separability_250_20260728_222514,183927658,2026-07-28T23:06:56.755200,Fig9,,True,True,True,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/candidate_score_separability_250_20260728_222514/batched,batched,19657833,2026-07-28T22:31:49.145086,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/candidate_score_separability_250_20260728_222514/sequential,sequential,20149558,2026-07-28T22:28:31.974333,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/candidate_score_separability_50_20260728_215557,candidate_score_separability_50_20260728_215557,81312009,2026-07-28T22:07:26.830003,Fig9,,True,False,True,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/candidate_score_separability_50_20260728_215557/batched_off,batched_off,2366964,2026-07-28T21:57:05.670481,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/candidate_score_separability_50_20260728_215557/batched_on,batched_on,5893040,2026-07-28T21:57:28.906673,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/candidate_score_separability_50_20260728_215557/sequential_off,sequential_off,2675895,2026-07-28T21:56:19.865736,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/candidate_score_separability_50_20260728_215557/sequential_on,sequential_on,6244441,2026-07-28T21:56:41.929942,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/competitive_250_20260728_125229,competitive_250_20260728_125229,6667658,2026-07-28T12:56:07.137469,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/competitive_batched_250_20260728_161323,competitive_batched_250_20260728_161323,9543049,2026-07-28T16:16:40.201188,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/competitive_batched_50_20260728_152522,competitive_batched_50_20260728_152522,5081816,2026-07-28T15:26:07.322473,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/competitive_batched_50_20260728_152522/batched,batched,2364156,2026-07-28T15:26:07.102096,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/competitive_batched_50_20260728_152522/sequential,sequential,2673140,2026-07-28T15:25:44.132028,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/competitive_inhibition_20260728,competitive_inhibition_20260728,1552904,2026-07-28T11:08:09.730607,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/competitive_inhibition_20260728/raw,raw,50370,2026-07-28T11:00:57.636683,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/competitive_inhibition_20260728/s010_t001,s010_t001,114202,2026-07-28T11:03:09.913598,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/competitive_inhibition_20260728/s010_t002,s010_t002,114166,2026-07-28T11:03:28.821236,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/competitive_inhibition_20260728/s010_t005,s010_t005,114145,2026-07-28T11:03:46.710283,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/competitive_inhibition_20260728/s025_t001,s025_t001,113937,2026-07-28T11:04:04.061670,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/competitive_inhibition_20260728/s025_t002,s025_t002,113504,2026-07-28T11:04:22.405326,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/competitive_inhibition_20260728/s025_t005,s025_t005,113501,2026-07-28T11:04:39.687260,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/competitive_inhibition_20260728/s050_t001,s050_t001,113694,2026-07-28T11:04:56.411620,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/competitive_inhibition_20260728/s050_t002,s050_t002,112965,2026-07-28T11:05:13.735927,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/competitive_inhibition_20260728/s050_t005,s050_t005,112320,2026-07-28T11:05:29.865974,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/competitive_inhibition_20260728/s0_t002,s0_t002,106188,2026-07-28T11:02:38.401386,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/competitive_inhibition_20260728/s100_t001,s100_t001,111887,2026-07-28T11:05:46.073737,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/competitive_inhibition_20260728/s100_t002,s100_t002,106485,2026-07-28T11:06:01.978754,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/competitive_inhibition_20260728/s100_t005,s100_t005,103329,2026-07-28T11:06:17.389390,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/competitive_oracle_250_20260728_145123,competitive_oracle_250_20260728_145123,9080616,2026-07-28T14:54:36.033442,Fig9,,True,True,False,True,False,C,HIGH,KEEP_CHECKPOINT
results/fig9_diagnostics/competitive_oracle_50_20260728,competitive_oracle_50_20260728,2602997,2026-07-28T13:18:54.018670,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/competitive_oracle_50_20260728/off,off,114184,2026-07-28T13:14:13.021305,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/competitive_oracle_50_20260728/on,on,2483305,2026-07-28T13:18:54.018670,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/context_composition_smoke20_20260808_v1,context_composition_smoke20_20260808_v1,1101921,2026-08-08T09:30:20.783353,Fig9,,True,False,True,True,True,C,LOW,REGENERABLE
results/fig9_diagnostics/context_composition_smoke20_off_20260808,context_composition_smoke20_off_20260808,37134,2026-08-08T09:30:38.720501,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_diagnostics/context_composition_smoke20_stream_20260808,context_composition_smoke20_stream_20260808,1091072,2026-08-08T09:52:14.401433,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_diagnostics/context_composition_smoke50_20260808_off,context_composition_smoke50_20260808_off,57179,2026-08-08T10:42:13.307962,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_diagnostics/context_composition_smoke50_20260808_on,context_composition_smoke50_20260808_on,6978136,2026-08-08T10:41:55.193179,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_diagnostics/context_oracle_join_20260808,context_oracle_join_20260808,753228583,2026-08-08T13:23:06.290991,Fig9,,True,False,True,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/context_oracle_join_20260808/formal_l2,formal_l2,294926571,2026-08-08T13:10:23.505530,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/context_oracle_join_20260808/formal_l4,formal_l4,358783091,2026-08-08T12:49:20.060635,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/context_oracle_smoke20_20260808,context_oracle_smoke20_20260808,207185647,2026-08-08T12:17:30.069866,Fig9,,True,False,True,True,True,C,LOW,REGENERABLE
results/fig9_diagnostics/context_oracle_smoke20_off_20260808,context_oracle_smoke20_off_20260808,548464,2026-08-08T12:23:49.750034,Fig9,,True,False,False,True,True,C,LOW,REGENERABLE
results/fig9_diagnostics/context_representation_audit_20260808,context_representation_audit_20260808,239851141,2026-08-08T10:40:15.088256,Fig9,,True,False,True,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/context_representation_audit_20260808/L2_stream,L2_stream,112463949,2026-08-08T10:34:35.637831,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/context_representation_audit_20260808/L4_stream,L4_stream,122937605,2026-08-08T10:12:30.763557,Fig9,,True,False,False,True,False,C,MEDIUM,KEEP_REPORT
results/fig9_diagnostics/context_trajectory,context_trajectory,10594809,2026-07-31T16:55:58.055642,Fig9,,True,True,True,True,False,C,HIGH,KEEP_CHECKPOINT
